date,total_energy_kwh,session_count,unique_stations_used,day_of_week,is_weekend,month,is_holiday,dow_sin,dow_cos,month_sin,month_cos,lag_1d,lag_7d,rolling_7d_avg,rolling_14d_avg
2018-03-07,1285.947,144,25,2,0,3,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1034.946,1120.882,924.4572857142857,925.7007142857144
2018-03-08,1042.954,129,24,3,0,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1285.947,1051.106,948.0379999999999,937.1314285714286
2018-03-09,1067.072,129,24,4,0,3,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1042.954,1079.539,946.8734285714285,928.8212857142856
2018-03-10,572.7570000000001,84,24,5,1,3,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1067.072,677.864,945.0924285714285,941.7057142857142
2018-03-11,428.974,75,23,6,1,3,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,572.7570000000001,537.606,930.0771428571427,930.2798571428573
2018-03-12,895.931,100,25,0,0,3,0,0.0,1.0,1.0,6.123233995736766e-17,428.974,969.258,914.5582857142856,916.5355714285715
2018-03-13,1048.899,124,24,1,0,3,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,895.931,1034.946,904.083,918.7494999999999
2018-03-14,1173.146,137,25,2,0,3,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1048.899,1285.947,906.0762857142856,915.2667857142858
2018-03-15,1058.365,124,26,3,0,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1173.146,1042.954,889.9618571428571,918.9999285714285
2018-03-16,1177.55,121,24,4,0,3,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1058.365,1067.072,892.1634285714287,919.5184285714286
2018-03-17,819.333,110,25,5,1,3,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1177.55,572.7570000000001,907.9459999999999,926.5192142857143
2018-03-18,685.203,94,24,6,1,3,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,819.333,428.974,943.1711428571429,936.6241428571428
2018-03-19,1017.256,109,26,0,0,3,0,0.0,1.0,1.0,6.123233995736766e-17,685.203,895.931,979.7752857142857,947.1667857142858
2018-03-20,965.679,102,23,1,0,3,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1017.256,1048.899,997.1074285714285,950.5952142857143
2018-03-21,1164.715,143,28,2,0,3,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,965.679,1173.146,985.2188571428571,945.6475714285714
2018-03-22,1033.222,123,27,3,0,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1164.715,1058.365,984.0144285714287,936.9881428571429
2018-03-23,1349.433,144,29,4,0,3,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1033.222,1177.55,980.4225714285715,936.293
2018-03-24,848.076,96,23,5,1,3,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1349.433,819.333,1004.9772857142858,956.4616428571428
2018-03-25,692.541,89,26,6,1,3,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,848.076,685.203,1009.0834285714285,976.1272857142857
2018-03-26,1105.856,126,29,0,0,3,0,0.0,1.0,1.0,6.123233995736766e-17,692.541,1017.256,1010.1317142857143,994.9534999999998
2018-03-27,989.909,119,29,1,0,3,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1105.856,965.679,1022.7888571428572,1009.9481428571429
2018-03-28,1168.893,137,27,2,0,3,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,989.909,1164.715,1026.2502857142856,1005.7345714285714
2018-03-29,1137.887,139,28,3,0,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1168.893,1033.222,1026.847142857143,1005.4307857142858
2018-03-30,1028.835,125,29,4,0,3,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1137.887,1349.433,1041.7992857142858,1011.1109285714285
2018-03-31,696.89,90,26,5,1,3,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1028.835,848.076,995.9995714285715,1000.4884285714286
2018-04-01,436.712,61,25,6,1,4,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,696.89,692.541,974.4015714285714,991.7425000000001
2018-04-02,796.324,97,29,0,0,4,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,436.712,1105.856,937.8545714285714,973.9931428571427
2018-04-03,907.043,117,29,1,0,4,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,796.324,989.909,893.6357142857142,958.2122857142857
2018-04-04,990.552,117,28,2,0,4,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,907.043,1168.893,881.7977142857144,954.024
2018-04-05,1095.395,127,29,3,0,4,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,990.552,1137.887,856.3204285714286,941.5837857142857
2018-04-06,892.887,114,28,4,0,4,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,1095.395,1028.835,850.2501428571429,946.0247142857143
2018-04-07,630.36,75,22,5,1,4,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,892.887,696.89,830.829,913.4142857142858
2018-04-08,728.245,83,26,6,1,4,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,630.36,436.712,821.3247142857143,897.8631428571429
2018-04-09,773.43,99,26,0,0,4,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,728.245,796.324,862.9722857142857,900.4134285714287
2018-04-10,1202.701,132,28,1,0,4,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,773.43,907.043,859.7017142857143,876.6687142857144
2018-04-11,1182.431,138,28,2,0,4,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,1202.701,990.552,901.9385714285714,891.8681428571427
2018-04-12,1070.527,126,29,3,0,4,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,1182.431,1095.395,929.3498571428572,892.8351428571428
2018-04-13,1149.313,133,27,4,0,4,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,1070.527,892.887,925.7972857142857,888.0237142857143
2018-04-14,745.419,86,24,5,1,4,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,1149.313,630.36,962.4295714285714,896.6292857142856
2018-04-15,658.389,96,28,6,1,4,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,745.419,728.245,978.8665714285715,900.0956428571428
2018-04-16,936.367,107,27,0,0,4,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,658.389,773.43,968.887142857143,915.9297142857143
2018-04-17,1154.861,121,29,1,0,4,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,936.367,1202.701,992.1638571428572,925.9327857142858
2018-04-18,896.408,116,31,2,0,4,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,1154.861,1182.431,985.3295714285715,943.6340714285715
2018-04-19,1217.627,133,28,3,0,4,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,896.408,1070.527,944.4691428571429,936.9095000000001
2018-04-20,1050.389,113,26,4,0,4,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,1217.627,1149.313,965.4834285714286,945.6403571428572
2018-04-21,549.269,88,29,5,1,4,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,1050.389,745.419,951.3514285714284,956.8905000000001
2018-04-22,708.16,90,25,6,1,4,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,549.269,658.389,923.3299999999999,951.0982857142857
2018-04-23,913.927,102,28,0,0,4,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,708.16,936.367,930.4401428571429,949.6636428571429
2018-04-24,1005.964,132,30,1,0,4,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,913.927,1154.861,927.2344285714286,959.6991428571429
2018-04-25,1230.04,138,29,2,0,4,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,1005.964,896.408,905.9634285714285,945.6465
2018-04-26,1014.4,121,29,3,0,4,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,1230.04,1217.627,953.6251428571429,949.0471428571428
2018-04-27,982.831,111,28,4,0,4,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,1014.4,1050.389,924.5927142857142,945.0380714285714
2018-04-28,710.279,87,27,5,1,4,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,982.831,549.269,914.9415714285715,933.1465
2018-04-29,741.767,98,24,6,1,4,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,710.279,708.16,937.943,930.6365
2018-04-30,1102.905,129,29,0,0,4,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,741.767,913.927,942.744,936.5920714285713
2018-05-01,1268.81,144,30,1,0,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1102.905,1005.964,969.7408571428572,948.4876428571428
2018-05-02,1205.99,144,27,2,0,5,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1268.81,1230.04,1007.2902857142856,956.6268571428571
2018-05-03,1073.409,133,28,3,0,5,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1205.99,1014.4,1003.8545714285714,978.739857142857
2018-05-04,1096.768,135,29,4,0,5,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1073.409,982.831,1012.2844285714285,968.4385714285714
2018-05-05,780.366,107,29,5,1,5,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1096.768,710.279,1028.5611428571428,971.7513571428572
2018-05-06,705.263,81,26,6,1,5,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,780.366,741.767,1038.5735714285715,988.2582857142855
2018-05-07,1053.839,120,28,0,0,5,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,705.263,1102.905,1033.3587142857143,988.0513571428571
2018-05-08,1011.278,119,29,1,0,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1053.839,1268.81,1026.3492857142858,998.0450714285714
2018-05-09,1099.642,131,28,2,0,5,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1011.278,1205.99,989.5590000000001,998.4246428571429
2018-05-10,974.93,119,29,3,0,5,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1099.642,1073.409,974.3664285714286,989.1105
2018-05-11,1296.598,156,28,4,0,5,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,974.93,1096.768,960.298,986.2912142857143
2018-05-12,580.004,96,25,5,1,5,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1296.598,780.366,988.8451428571427,1008.7031428571429
2018-05-13,641.688,86,26,6,1,5,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,580.004,705.263,960.222,999.3977857142856
2018-05-14,1027.701,122,27,0,0,5,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,641.688,1053.839,951.1398571428571,992.2492857142857
2018-05-15,1141.547,140,29,1,0,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1027.701,1011.278,947.4058571428571,986.8775714285714
2018-05-16,1107.339,132,26,2,0,5,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1141.547,1099.642,966.0157142857142,977.7873571428572
2018-05-17,1275.475,153,30,3,0,5,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1107.339,974.93,967.1152857142857,970.7408571428571
2018-05-18,1044.225,135,29,4,0,5,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1275.475,1296.598,1010.0502857142856,985.1741428571429
2018-05-19,799.99,98,25,5,1,5,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1044.225,580.004,973.997,981.4210714285713
2018-05-20,581.066,75,25,6,1,5,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,799.99,641.688,1005.4235714285713,982.8227857142856
2018-05-21,1008.133,119,29,0,0,5,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,581.066,1027.701,996.7632857142859,973.9515714285715
2018-05-22,1047.644,130,30,1,0,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1008.133,1141.547,993.967857142857,970.6868571428571
2018-05-23,1218.041,147,29,2,0,5,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1047.644,1107.339,980.5531428571428,973.2844285714285
2018-05-24,1202.546,148,30,3,0,5,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1218.041,1275.475,996.3677142857142,981.7415
2018-05-25,1110.17,128,28,4,0,5,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1202.546,1044.225,985.9492857142858,997.9997857142856
2018-05-26,595.865,77,26,5,1,5,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1110.17,799.99,995.37,984.6835
2018-05-27,624.9590000000001,72,24,6,1,5,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,595.865,581.066,966.2092857142858,985.8164285714286
2018-05-28,591.6179999999999,65,29,0,0,5,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,624.9590000000001,1008.133,972.4797142857143,984.6215000000001
2018-05-29,1061.29,138,29,1,0,5,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,591.6179999999999,1047.644,912.9775714285714,953.4727142857142
2018-05-30,1206.467,143,30,2,0,5,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1061.29,1218.041,914.927,947.7400714285715
2018-05-31,1203.333,148,31,3,0,5,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1206.467,1202.546,913.2735714285716,954.820642857143
2018-06-01,1122.632,135,29,4,0,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1203.333,1110.17,913.3860000000001,949.6676428571429
2018-06-02,877.095,100,27,5,1,6,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1122.632,595.865,915.1662857142858,955.268142857143
2018-06-03,604.734,82,27,6,1,6,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,877.095,624.9590000000001,955.342,960.7756428571429
2018-06-04,1082.561,115,29,0,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,604.734,591.6179999999999,952.4527142857143,962.4662142857143
2018-06-05,962.137,131,28,1,0,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1082.561,1061.29,1022.5874285714286,967.7825
2018-06-06,1014.711,116,29,2,0,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,962.137,1206.467,1008.4227142857143,961.6748571428571
2018-06-07,1287.433,149,29,3,0,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1014.711,1203.333,981.0290000000001,947.1512857142858
2018-06-08,942.97,129,27,4,0,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1287.433,1122.632,993.0432857142857,953.214642857143
2018-06-09,655.408,98,28,5,1,6,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,942.97,877.095,967.3772857142858,941.2717857142858
2018-06-10,628.84,91,27,6,1,6,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,655.408,604.734,935.7077142857142,945.5248571428572
2018-06-11,941.984,117,29,0,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,628.84,1082.561,939.1514285714285,945.8020714285714
2018-06-12,1123.907,138,30,1,0,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,941.984,962.137,919.0690000000001,970.8282142857144
2018-06-13,1131.686,130,28,2,0,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1123.907,1014.711,942.1790000000001,975.3008571428571
2018-06-14,1185.219,148,30,3,0,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1131.686,1287.433,958.8897142857143,969.959357142857
2018-06-15,1086.32,141,29,4,0,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1185.219,942.97,944.2877142857143,968.6655
2018-06-16,652.723,84,25,5,1,6,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1086.32,655.408,964.7662857142857,966.0717857142856
2018-06-17,540.662,91,24,6,1,6,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,652.723,628.84,964.3827142857143,950.0452142857142
2018-06-18,894.48,116,30,0,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,540.662,941.984,951.7858571428571,945.4686428571429
2018-06-19,1124.942,131,30,1,0,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,894.48,1123.907,944.9995714285714,932.0342857142857
2018-06-20,1170.706,137,29,2,0,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1124.942,1131.686,945.1474285714286,943.6632142857143
2018-06-21,1151.7,130,31,3,0,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1170.706,1185.219,950.7217142857143,954.8057142857142
2018-06-22,1099.586,138,28,4,0,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1151.7,1086.32,945.9332857142856,945.1104999999999
2018-06-23,934.444,99,26,5,1,6,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1099.586,652.723,947.8284285714286,956.2973571428572
2018-06-24,470.214,76,26,6,1,6,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,934.444,540.662,988.0742857142858,976.2285
2018-06-25,892.775,123,30,0,0,6,0,0.0,1.0,1.2246467991473532e-16,-1.0,470.214,894.48,978.0102857142857,964.8980714285715
2018-06-26,935.444,123,30,1,0,6,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,892.775,1124.942,977.7667142857143,961.3831428571428
2018-06-27,942.513,119,27,2,0,6,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,935.444,1170.706,950.6955714285715,947.9215
2018-06-28,1067.355,136,29,3,0,6,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,942.513,1151.7,918.0965714285715,934.4091428571429
2018-06-29,976.453,117,27,4,0,6,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1067.355,1099.586,906.0472857142857,925.9902857142857
2018-06-30,767.468,92,28,5,1,6,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,976.453,934.444,888.4568571428572,918.1426428571428
2018-07-01,539.118,73,25,6,1,7,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,767.468,470.214,864.603142857143,926.3387142857143
2018-07-02,849.294,102,29,0,0,7,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,539.118,892.775,874.4465714285714,926.2284285714286
2018-07-03,899.955,103,29,1,0,7,0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,849.294,935.444,868.2349999999999,923.0008571428572
2018-07-04,424.964,46,21,2,0,7,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,899.955,942.513,863.1651428571428,906.9303571428571
2018-07-05,871.956,103,29,3,0,7,0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,424.964,1067.355,789.2295714285714,853.6630714285714
2018-07-06,985.356,113,29,4,0,7,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,871.956,976.453,761.3154285714287,833.6813571428572
2018-07-07,599.93,91,28,5,1,7,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,985.356,767.468,762.5872857142858,825.5220714285715
2018-07-08,776.187,88,24,6,1,7,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,599.93,539.118,738.6532857142856,801.6282142857143
2018-07-09,1067.957,128,29,0,0,7,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,776.187,849.294,772.5202857142857,823.4834285714286
2018-07-10,1305.469,148,29,1,0,7,0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,1067.957,899.955,803.7578571428572,835.9964285714286
2018-07-11,1220.422,141,28,2,0,7,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,1305.469,424.964,861.6884285714286,862.4267857142858
2018-07-12,956.447,120,30,3,0,7,0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,1220.422,871.956,975.3252857142858,882.2774285714286
2018-07-13,1217.706,134,28,4,0,7,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,956.447,985.356,987.3954285714286,874.3554285714287
2018-07-14,715.055,103,27,5,1,7,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,1217.706,599.93,1020.5882857142858,891.5877857142858
2018-07-15,670.496,90,26,6,1,7,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,715.055,776.187,1037.0347142857142,887.844
2018-07-16,1134.458,121,27,0,0,7,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,670.496,1067.957,1021.936,897.2281428571429
2018-07-17,987.09,127,30,1,0,7,0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,1134.458,1305.469,1031.4361428571428,917.597
2018-07-18,950.451,124,29,2,0,7,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,987.09,1220.422,985.9534285714286,923.8209285714286
2018-07-19,1024.122,128,28,3,0,7,0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,950.451,956.447,947.3861428571428,961.3557142857143
2018-07-20,960.882,117,27,4,0,7,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,1024.122,1217.706,957.054,972.2247142857143
2018-07-21,558.969,91,26,5,1,7,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,960.882,715.055,920.3648571428572,970.4765714285714
2018-07-22,725.581,100,26,6,1,7,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,558.969,670.496,898.0668571428571,967.5507857142857
2018-07-23,925.742,112,26,0,0,7,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,725.581,1134.458,905.9361428571428,963.9360714285714
2018-07-24,1040.657,115,27,1,0,7,0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,925.742,987.09,876.1195714285714,953.7778571428571
2018-07-25,905.543,123,27,2,0,7,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,1040.657,950.451,883.772,934.8627142857142
2018-07-26,973.431,118,29,3,0,7,0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,905.543,1024.122,877.3565714285714,912.3713571428572
2018-07-27,1087.66,124,26,4,0,7,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,973.431,960.882,870.115,913.5844999999999
2018-07-28,710.257,101,27,5,1,7,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,1087.66,558.969,888.2261428571429,904.2955
2018-07-29,554.455,72,25,6,1,7,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,710.257,725.581,909.8387142857143,903.9527857142857
2018-07-30,894.333,106,27,0,0,7,0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,554.455,925.742,885.392142857143,895.6641428571429
2018-07-31,989.373,116,29,1,0,7,0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,894.333,1040.657,880.9051428571429,878.512357142857
2018-08-01,1051.762,124,29,2,0,8,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,989.373,905.543,873.5788571428571,878.6754285714286
2018-08-02,961.161,120,28,3,0,8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,1051.762,973.431,894.4672857142858,885.9119285714286
2018-08-03,939.964,117,28,4,0,8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,961.161,1087.66,892.7144285714285,881.4147142857144
2018-08-04,638.254,80,27,5,1,8,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,939.964,710.257,871.615,879.9205714285714
2018-08-05,674.501,84,26,6,1,8,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,638.254,554.455,861.3288571428573,885.5837857142858
2018-08-06,1038.809,115,29,0,0,8,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,674.501,894.333,878.4782857142856,881.9352142857143
2018-08-07,901.862,115,27,1,0,8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,1038.809,989.373,899.1177142857142,890.0114285714286
2018-08-08,881.342,103,28,2,0,8,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,901.862,1051.762,886.6161428571429,880.0975
2018-08-09,1115.99,130,30,3,0,8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,881.342,961.161,862.2704285714284,878.3688571428571
2018-08-10,1007.231,112,26,4,0,8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,1115.99,939.964,884.3888571428571,888.5516428571428
2018-08-11,603.96,87,27,5,1,8,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1007.231,638.254,893.9984285714287,882.8067142857142
2018-08-12,676.023,92,26,6,1,8,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,603.96,674.501,889.0992857142857,875.2140714285714
2018-08-13,930.616,108,30,0,0,8,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,676.023,1038.809,889.3167142857144,883.8974999999999
2018-08-14,1030.674,126,30,1,0,8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,930.616,901.862,873.8605714285715,886.4891428571428
2018-08-15,991.907,123,27,2,0,8,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,1030.674,881.342,892.2622857142857,889.4392142857142
2018-08-16,885.364,119,28,3,0,8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,991.907,1115.99,908.0572857142857,885.1638571428572
2018-08-17,1047.84,127,30,4,0,8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,885.364,1007.231,875.1107142857144,879.7497857142856
2018-08-18,718.815,96,27,5,1,8,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1047.84,603.96,880.912,887.4552142857143
2018-08-19,753.601,98,27,6,1,8,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,718.815,676.023,897.3198571428571,893.2095714285714
